EST_ID,Pathogen,Age_group,Syndrome,Design,Site_Location,Prevalence,Age_range,Study,Duration,Source,Hyperlink,CASES,SAMPLES,PREV,SE,SITE_LAT,SITE_LONG
PMID32592580-02-SHIG-04,Shigella spp.,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Sylhet, Habiganj District Hospital",,12 - 19 months,Bangladesh Sentinel Surveillance,"May, 2014 - Jul, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.37357711791992,91.41761779785156
PMID32592580-02-SHIG-06,Shigella spp.,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Sylhet, Habiganj District Hospital",,24 - 54 months,Bangladesh Sentinel Surveillance,"May, 2014 - Jul, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.37357711791992,91.41761779785156
PMID32592580-02-VIBR-01,Vibrio cholerae,0-11 months,Asymptomatic,Case-Control,"Bangledesh, Sylhet, Habiganj District Hospital","0.0 (0.0, 0.0)",0 - 11 months,Bangladesh Sentinel Surveillance,"May, 2014 - Jul, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,0,58,0,0,24.37357711791992,91.41761779785156
PMID32592580-02-VIBR-02,Vibrio cholerae,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Sylhet, Habiganj District Hospital","13.4 (9.5, 17.4)",0 - 11 months,Bangladesh Sentinel Surveillance,"May, 2014 - Jul, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,39,290,.1344827562570572,.0200342070311308,24.37357711791992,91.41761779785156
PMID32592580-02-VIBR-03,Vibrio cholerae,12-23 months,Asymptomatic,Case-Control,"Bangledesh, Sylhet, Habiganj District Hospital",,12 - 17 months,Bangladesh Sentinel Surveillance,"May, 2014 - Jul, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.37357711791992,91.41761779785156
PMID32592580-02-VIBR-04,Vibrio cholerae,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Sylhet, Habiganj District Hospital",,12 - 19 months,Bangladesh Sentinel Surveillance,"May, 2014 - Jul, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.37357711791992,91.41761779785156
PMID32592580-02-VIBR-06,Vibrio cholerae,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Sylhet, Habiganj District Hospital",,24 - 54 months,Bangladesh Sentinel Surveillance,"May, 2014 - Jul, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.37357711791992,91.41761779785156
PMID32592580-03-ADEN-02,Adenovirus 40/41,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","21.2 (17.5, 24.9)",0 - 11 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,100,471,.2123142182826996,.0188432410359383,22.81624412536621,91.53007507324219
PMID32592580-03-ADEN-04,Adenovirus 40/41,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","26.5 (11.6, 41.3)",12 - 22 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,9,34,.2647058963775635,.0756611451506615,22.81624412536621,91.53007507324219
PMID32592580-03-ADEN-06,Adenovirus 40/41,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,24 - 55 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-03-ASTR-02,Astrovirus,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","4.7 (2.8, 6.6)",0 - 11 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,22,471,.0467091277241707,.0097230635583401,22.81624412536621,91.53007507324219
PMID32592580-03-ASTR-04,Astrovirus,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","5.9 (0.0, 13.8)",12 - 22 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,2,34,.0588235296308994,.0403526090085506,22.81624412536621,91.53007507324219
PMID32592580-03-ASTR-06,Astrovirus,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,24 - 55 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-03-CAMP-02,Campylobacter spp.,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","2.3 (1.0, 3.7)",0 - 11 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,11,471,.0233545638620853,.0069589526392519,22.81624412536621,91.53007507324219
PMID32592580-03-CAMP-04,Campylobacter spp.,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","0.0 (0.0, 0.0)",12 - 22 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,0,34,0,0,22.81624412536621,91.53007507324219
PMID32592580-03-CAMP-06,Campylobacter spp.,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,24 - 55 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-03-CRYP-02,Cryptosporidium spp.,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","0.8 (0.0, 1.7)",0 - 11 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,4,471,.0084925694391131,.0042282151989639,22.81624412536621,91.53007507324219
PMID32592580-03-CRYP-04,Cryptosporidium spp.,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","14.7 (2.8, 26.6)",12 - 22 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,5,34,.147058829665184,.0607387199997902,22.81624412536621,91.53007507324219
PMID32592580-03-CRYP-06,Cryptosporidium spp.,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,24 - 55 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-03-EPEC-02,Enteropathogenic E. coli (EPEC),0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","1.9 (0.7, 3.1)",0 - 11 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,9,471,.0191082805395126,.0063082790002227,22.81624412536621,91.53007507324219
PMID32592580-03-EPEC-04,Enteropathogenic E. coli (EPEC),12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","0.0 (0.0, 0.0)",12 - 22 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,0,34,0,0,22.81624412536621,91.53007507324219
PMID32592580-03-EPEC-06,Enteropathogenic E. coli (EPEC),24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,24 - 55 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-03-ETEC-02,Enterotoxigenic E. coli (ETEC),0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","13.8 (10.7, 16.9)",0 - 11 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,65,471,.1380042433738708,.0158923584967852,22.81624412536621,91.53007507324219
PMID32592580-03-ETEC-04,Enterotoxigenic E. coli (ETEC),12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","2.9 (0.0, 8.6)",12 - 22 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,1,34,.0294117648154497,.028976010158658,22.81624412536621,91.53007507324219
PMID32592580-03-ETEC-06,Enterotoxigenic E. coli (ETEC),24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,24 - 55 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-03-GIAR-02,Giardia spp.,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","6.0 (2.8, 9.1)",0 - 11 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,13,218,.0596330277621746,.016038503497839,22.81624412536621,91.53007507324219
PMID32592580-03-GIAR-04,Giardia spp.,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,12 - 22 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-03-GIAR-06,Giardia spp.,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,24 - 55 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-03-NORO-02,Norovirus GI/GII,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","4.2 (2.4, 6.1)",0 - 11 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,20,471,.042462844401598,.0092912018299103,22.81624412536621,91.53007507324219
PMID32592580-03-NORO-04,Norovirus GI/GII,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","11.8 (0.9, 22.6)",12 - 22 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,4,34,.1176470592617989,.0552550852298737,22.81624412536621,91.53007507324219
PMID32592580-03-NORO-06,Norovirus GI/GII,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,24 - 55 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-03-ROTA-02,Rotavirus,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","15.1 (11.8, 18.3)",0 - 11 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,71,471,.1507430970668793,.0164864752441645,22.81624412536621,91.53007507324219
PMID32592580-03-ROTA-04,Rotavirus,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","64.7 (48.6, 80.8)",12 - 22 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,22,34,.6470588445663452,.081956535577774,22.81624412536621,91.53007507324219
PMID32592580-03-ROTA-06,Rotavirus,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,24 - 55 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-03-SALM-02,Salmonella spp.,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","2.8 (1.3, 4.2)",0 - 11 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,13,471,.0276008490473032,.0075487154535949,22.81624412536621,91.53007507324219
PMID32592580-03-SALM-04,Salmonella spp.,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","2.9 (0.0, 8.6)",12 - 22 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,1,34,.0294117648154497,.028976010158658,22.81624412536621,91.53007507324219
PMID32592580-03-SALM-06,Salmonella spp.,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,24 - 55 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-03-SAPO-02,Sapovirus,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","2.5 (1.1, 4.0)",0 - 11 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,12,471,.0254777073860168,.0072604846209288,22.81624412536621,91.53007507324219
PMID32592580-03-SAPO-04,Sapovirus,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","2.9 (0.0, 8.6)",12 - 22 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,1,34,.0294117648154497,.028976010158658,22.81624412536621,91.53007507324219
PMID32592580-03-SAPO-06,Sapovirus,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,24 - 55 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-03-SHIG-02,Shigella spp.,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","11.9 (9.0, 14.8)",0 - 11 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,56,471,.1188959628343582,.0149137442931533,22.81624412536621,91.53007507324219
PMID32592580-03-SHIG-04,Shigella spp.,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","2.9 (0.0, 8.6)",12 - 22 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,1,34,.0294117648154497,.028976010158658,22.81624412536621,91.53007507324219
PMID32592580-03-SHIG-06,Shigella spp.,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,24 - 55 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-03-VIBR-02,Vibrio cholerae,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","19.3 (15.8, 22.9)",0 - 11 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,91,471,.193205937743187,.0181920286267996,22.81624412536621,91.53007507324219
PMID32592580-03-VIBR-04,Vibrio cholerae,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals","5.9 (0.0, 13.8)",12 - 22 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,2,34,.0588235296308994,.0403526090085506,22.81624412536621,91.53007507324219
PMID32592580-03-VIBR-06,Vibrio cholerae,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Chittagong, Two hospitals",,24 - 55 months,Bangladesh Sentinel Surveillance,"Feb, 2014 - Oct, 2017","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,22.81624412536621,91.53007507324219
PMID32592580-04-ADEN-01,Adenovirus 40/41,0-11 months,Asymptomatic,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,0 - 11 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-ADEN-02,Adenovirus 40/41,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital","19.7 (14.8, 24.6)",0 - 11 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,50,254,.1968503892421722,.0249487906694412,24.81729507446289,88.9393310546875
PMID32592580-04-ADEN-03,Adenovirus 40/41,12-23 months,Asymptomatic,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,12 - 17 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-ADEN-04,Adenovirus 40/41,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital","43.5 (29.2, 57.8)",12 - 21 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,20,46,.4347825944423676,.073091171681881,24.81729507446289,88.9393310546875
PMID32592580-04-ADEN-05,Adenovirus 40/41,24-59 months,Asymptomatic,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,36 - 36 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-ADEN-06,Adenovirus 40/41,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,24 - 59 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-ASTR-01,Astrovirus,0-11 months,Asymptomatic,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,0 - 11 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-ASTR-02,Astrovirus,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital","2.0 (0.3, 3.7)",0 - 11 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,5,254,.0196850392967463,.008716338314116,24.81729507446289,88.9393310546875
PMID32592580-04-ASTR-03,Astrovirus,12-23 months,Asymptomatic,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,12 - 17 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-ASTR-04,Astrovirus,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital","4.3 (0.0, 10.2)",12 - 21 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,2,46,.0434782616794109,.030068002641201,24.81729507446289,88.9393310546875
PMID32592580-04-ASTR-05,Astrovirus,24-59 months,Asymptomatic,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,36 - 36 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-ASTR-06,Astrovirus,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,24 - 59 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-CAMP-01,Campylobacter spp.,0-11 months,Asymptomatic,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,0 - 11 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-CAMP-02,Campylobacter spp.,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital","2.8 (0.7, 4.8)",0 - 11 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,7,254,.0275590550154448,.0102718090638518,24.81729507446289,88.9393310546875
PMID32592580-04-CAMP-03,Campylobacter spp.,12-23 months,Asymptomatic,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,12 - 17 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-CAMP-04,Campylobacter spp.,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital","2.2 (0.0, 6.4)",12 - 21 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,1,46,.0217391308397055,.021501537412405,24.81729507446289,88.9393310546875
PMID32592580-04-CAMP-05,Campylobacter spp.,24-59 months,Asymptomatic,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,36 - 36 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-CAMP-06,Campylobacter spp.,24-59 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,24 - 59 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-CRYP-01,Cryptosporidium spp.,0-11 months,Asymptomatic,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,0 - 11 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-CRYP-02,Cryptosporidium spp.,0-11 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital","0.0 (0.0, 0.0)",0 - 11 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,0,254,0,0,24.81729507446289,88.9393310546875
PMID32592580-04-CRYP-03,Cryptosporidium spp.,12-23 months,Asymptomatic,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital",,12 - 17 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,,,,,24.81729507446289,88.9393310546875
PMID32592580-04-CRYP-04,Cryptosporidium spp.,12-23 months,Medically attended diarrhea - inpatient,Case-Control,"Bangledesh, Rajshahi, Naogaon District Hospital","0.0 (0.0, 0.0)",12 - 21 months,Bangladesh Sentinel Surveillance,"Jul, 2014 - Jun, 2018","Taniuchi et al., 2021, Clin Infect Dis",https://pubmed.ncbi.nlm.nih.gov/32592580/,0,46,0,0,24.81729507446289,88.9393310546875
